Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
BE,2017,2017,2017,1,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,673722469,,,4
BE,2017,2017,2017,1,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,106574735,,,4
BE,2017,2017,2017,1,0,3,Re-Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,49568011,,,0
BE,2017,2017,2017,1,0,4,Re-Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,414307,,,0
BE,2017,2017,2017,1,0,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,388975386,,,4
BE,2017,2017,2017,1,0,2,Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,40039753,,,4
BE,2017,2017,2017,1,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,7142793839,,,4
BE,2017,2017,2017,1,0,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,1531948887,,,4
BE,2017,2017,2017,1,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,840066013,,,4
BE,2017,2017,2017,1,0,2,Export,508,Mozambique,MOZ,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,30982721,,,4
BE,2017,2017,2017,1,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,5385127166,,,4
BE,2017,2017,2017,1,0,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,577430348,,,0
BE,2017,2017,2017,1,0,3,Re-Export,512,Oman,OMN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,522463289,,,0
BE,2017,2017,2017,1,0,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,970523638,,,4
BE,2017,2017,2017,1,0,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,141562376,,,4
BE,2017,2017,2017,1,0,3,Re-Export,516,Namibia,NAM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,115731230,,,0
BE,2017,2017,2017,1,0,4,Re-Import,516,Namibia,NAM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,8053435,,,0
BE,2017,2017,2017,1,0,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,1578497953,,,4
BE,2017,2017,2017,1,0,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,6652365,,,4
BE,2017,2017,2017,1,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,107026373576,,,4
BE,2017,2017,2017,1,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,119244354621,,,4
BE,2017,2017,2017,1,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,147149395,,,0
BE,2017,2017,2017,1,0,2,Export,533,Aruba,ABW,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,5227907,,,0
BE,2017,2017,2017,1,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,8645938633,,,4
BE,2017,2017,2017,1,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,2525294989,,,0
BE,2017,2017,2017,1,0,3,Re-Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,451252357,,,0
BE,2017,2017,2017,1,0,4,Re-Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,48119849,,,4
BE,2017,2017,2017,1,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,1050215414,,,4
BE,2017,2017,2017,1,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,18549498,,,4
BE,2017,2017,2017,1,0,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,5757652018,,,4
BE,2017,2017,2017,1,0,2,Export,566,Nigeria,NGA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,29845686,,,4
BE,2017,2017,2017,1,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,19630037444,,,4
BE,2017,2017,2017,1,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,7136697064,,,4
BE,2017,2017,2017,1,0,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,27129019,,,0
BE,2017,2017,2017,1,0,2,Export,585,Palau,PLW,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,3362715,,,4
BE,2017,2017,2017,1,0,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,11248381435,,,4
BE,2017,2017,2017,1,0,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,677060746,,,4
BE,2017,2017,2017,1,0,3,Re-Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,185282902,,,0
BE,2017,2017,2017,1,0,4,Re-Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,12120046,,,0
BE,2017,2017,2017,1,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,3300850165,,,4
BE,2017,2017,2017,1,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,35821651,,,4
BE,2017,2017,2017,1,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,8972024310,,,4
BE,2017,2017,2017,1,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,387810537,,,4
BE,2017,2017,2017,1,0,4,Re-Import,604,Peru,PER,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,801545,,,0
BE,2017,2017,2017,1,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,35738208156,,,4
BE,2017,2017,2017,1,0,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,40110729387,,,4
BE,2017,2017,2017,1,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,47583204196,,,4
BE,2017,2017,2017,1,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,37689299505,,,4
BE,2017,2017,2017,1,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,12068889052,,,4
BE,2017,2017,2017,1,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,8276951592,,,4
BE,2017,2017,2017,1,0,1,Import,626,Timor-Leste,TLS,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,65093137,,,4
BE,2017,2017,2017,1,0,2,Export,626,Timor-Leste,TLS,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,495727,,,0
BE,2017,2017,2017,1,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,6086906173,,,4
BE,2017,2017,2017,1,0,2,Export,634,Qatar,QAT,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,588695602,,,0
BE,2017,2017,2017,1,0,3,Re-Export,634,Qatar,QAT,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,519026349,,,0
BE,2017,2017,2017,1,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,18784704961,,,4
BE,2017,2017,2017,1,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,14597918953,,,4
BE,2017,2017,2017,1,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,91646107291,,,4
BE,2017,2017,2017,1,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,13809471042,,,4
BE,2017,2017,2017,1,0,1,Import,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,52687249,,,4
BE,2017,2017,2017,1,0,2,Export,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,19851575,,,4
BE,2017,2017,2017,1,0,3,Re-Export,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,2994968,,,0
BE,2017,2017,2017,1,0,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,98456896,,,4
BE,2017,2017,2017,1,0,2,Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,18552400,,,4
BE,2017,2017,2017,1,0,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,42928374,,,4
BE,2017,2017,2017,1,0,2,Export,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,2977635,,,0
BE,2017,2017,2017,1,0,3,Re-Export,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,2943257,,,0
BE,2017,2017,2017,1,0,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,24591179,,,4
BE,2017,2017,2017,1,0,2,Export,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,201583,,,4
BE,2017,2017,2017,1,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,30571060623,,,0
BE,2017,2017,2017,1,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,2433411743,,,0
BE,2017,2017,2017,1,0,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,1866303470,,,0
BE,2017,2017,2017,1,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,1176589259,,,4
BE,2017,2017,2017,1,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,51446393,,,4
BE,2017,2017,2017,1,0,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,3326620794,,,4
BE,2017,2017,2017,1,0,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,2252223505,,,4
BE,2017,2017,2017,1,0,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,242570525,,,4
BE,2017,2017,2017,1,0,2,Export,690,Seychelles,SYC,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,7301860,,,0
BE,2017,2017,2017,1,0,3,Re-Export,690,Seychelles,SYC,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,2884510,,,0
BE,2017,2017,2017,1,0,1,Import,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,204469297,,,4
BE,2017,2017,2017,1,0,2,Export,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,13560464,,,0
BE,2017,2017,2017,1,0,3,Re-Export,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,13512563,,,0
BE,2017,2017,2017,1,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,81823866051,,,4
BE,2017,2017,2017,1,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,27101559423,,,4
BE,2017,2017,2017,1,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,132415469656,,,4
BE,2017,2017,2017,1,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,174062584760,,,4
BE,2017,2017,2017,1,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,22684104573,,,4
BE,2017,2017,2017,1,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,19134589681,,,4
BE,2017,2017,2017,1,0,4,Re-Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,116627172,,,4
BE,2017,2017,2017,1,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,86298793861,,,4
BE,2017,2017,2017,1,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,82045872271,,,4
BE,2017,2017,2017,1,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,5313535997,,,4
BE,2017,2017,2017,1,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,6159236007,,,4
BE,2017,2017,2017,1,0,4,Re-Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,33497200,,,4
BE,2017,2017,2017,1,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,20054097749,,,0
BE,2017,2017,2017,1,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,6971956890,,,4
BE,2017,2017,2017,1,0,4,Re-Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,69080111,,,0
BE,2017,2017,2017,1,0,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,793855949,,,4
BE,2017,2017,2017,1,0,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,43303527,,,4
BE,2017,2017,2017,1,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,52198471559,,,4
BE,2017,2017,2017,1,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,34347729700,,,4
BE,2017,2017,2017,1,0,3,Re-Export,724,Spain,ESP,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,1136598222,,,0
BE,2017,2017,2017,1,0,4,Re-Import,724,Spain,ESP,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,539107185,,,0
BE,2017,2017,2017,1,0,1,Import,729,Sudan,SDN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,1861661723,,,4
BE,2017,2017,2017,1,0,2,Export,729,Sudan,SDN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,6780702,,,0
BE,2017,2017,2017,1,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,263284345,,,4
BE,2017,2017,2017,1,0,2,Export,740,Suriname,SUR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,2357987,,,4
BE,2017,2017,2017,1,0,3,Re-Export,740,Suriname,SUR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,1097,,,0
BE,2017,2017,2017,1,0,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,201996116,,,4
BE,2017,2017,2017,1,0,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,19325852,,,4
BE,2017,2017,2017,1,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,33754459883,,,4
BE,2017,2017,2017,1,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,35589698638,,,4
BE,2017,2017,2017,1,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,34866908301,,,4
BE,2017,2017,2017,1,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,42402276861,,,4
BE,2017,2017,2017,1,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,60111455242,,,4
BE,2017,2017,2017,1,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,57301822951,,,4
BE,2017,2017,2017,1,0,3,Re-Export,764,Thailand,THA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,58913968,,,0
BE,2017,2017,2017,1,0,4,Re-Import,764,Thailand,THA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,1631667360,,,4
BE,2017,2017,2017,1,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,165806311,,,4
BE,2017,2017,2017,1,0,2,Export,768,Togo,TGO,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,22495151,,,0
BE,2017,2017,2017,1,0,3,Re-Export,768,Togo,TGO,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,15507203,,,0
BE,2017,2017,2017,1,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,65845738075,,,4
BE,2017,2017,2017,1,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,33256392056,,,4
BE,2017,2017,2017,1,0,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,30948657435,,,0
BE,2017,2017,2017,1,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,4393059009,,,4
BE,2017,2017,2017,1,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,2633597744,,,4
BE,2017,2017,2017,1,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,43792504446,,,4
BE,2017,2017,2017,1,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,13701422669,,,4
BE,2017,2017,2017,1,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,897631656,,,4
BE,2017,2017,2017,1,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,38695475,,,0
BE,2017,2017,2017,1,0,3,Re-Export,800,Uganda,UGA,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,28870257,,,0
BE,2017,2017,2017,1,0,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,9526714516,,,4
BE,2017,2017,2017,1,0,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,2331083747,,,4
BE,2017,2017,2017,1,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,1044917000,,,4
BE,2017,2017,2017,1,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,0,,872591616,,,4
BE,2017,2017,2017,1,0,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,9980005692,,,4
BE,2017,2017,2017,1,0,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,4,"Capital goods (except transport equipment), and parts and accessories thereof",1,No Quantity,0,,,,,,470546558,,,4
